timestamp,function,iat_seconds,pred_prob,threshold,pre_warm_triggered,ground_truth_cold
2590.5532,azure_fn_0,0.0,0.0642,0.5,False,False
2594.9519,azure_fn_0,0.0,0.0642,0.5,False,False
2605.5088,azure_fn_0,0.0,0.0642,0.5,False,False
2607.3877,azure_fn_0,0.0,0.0643,0.5,False,False
2611.0775,azure_fn_0,0.0,0.0643,0.5,False,False
2628.085,azure_fn_0,0.0,0.0643,0.5,False,False
2630.9002,azure_fn_0,0.0,0.0644,0.5,False,False
2637.478,azure_fn_0,0.0,0.0643,0.5,False,False
2670.2867,azure_fn_0,0.0,0.0642,0.5,False,False
2672.8723,azure_fn_0,0.0,0.0645,0.5,False,False
2675.7271,azure_fn_0,0.0,0.0643,0.5,False,False
2676.7591,azure_fn_0,0.0,0.0643,0.5,False,False
2680.0547,azure_fn_0,0.0,0.0644,0.5,False,False
2683.1564,azure_fn_0,0.0,0.0643,0.5,False,False
2689.8342,azure_fn_0,0.0,0.0643,0.5,False,False
2693.4856,azure_fn_0,0.0,0.0643,0.5,False,False
2697.0024,azure_fn_0,0.0,0.0642,0.5,False,False
2699.2735,azure_fn_0,0.0,0.0643,0.5,False,False
2714.8344,azure_fn_0,0.0,0.0643,0.5,False,False
2715.5515,azure_fn_0,0.0,0.0644,0.5,False,False
2716.4758,azure_fn_0,0.0,0.0644,0.5,False,False
